parcel,year,month,price,risk,acres,sqft,age,class,churchill
585,2000,10,202895.1236821756,1.8009804119165829,3.135218025153067,18.820873678221194,28,4,1
585,1998,7,214240.89579424573,0.0,3.135218025153067,18.820873678221194,26,4,1
585,1992,9,230338.082486394,0.0,3.135218025153067,18.820873678221194,20,4,1
585,1991,5,241992.1846831045,0.0,3.135218025153067,18.820873678221194,19,4,1
586,1999,12,190840.78723805706,0.0,2.0984273256129544,23.017674673970497,35,4,0
586,2000,12,179708.47761013918,0.0,2.0984273256129544,23.017674673970497,36,4,0
586,1994,2,196520.64437037197,0.0,2.0984273256129544,23.017674673970497,30,4,0
586,1990,6,188923.88790883563,0.0,2.0984273256129544,23.017674673970497,26,4,0
587,2002,3,200670.974402957,0.938580233471378,3.276623588053006,18.293837056430664,14,2,1
587,1995,10,218210.87887374026,0.0,3.276623588053006,18.293837056430664,7,2,1
587,1994,2,203498.30715920648,0.0,3.276623588053006,18.293837056430664,6,2,1
587,2001,11,202829.82226964465,0.9720681251761186,3.276623588053006,18.293837056430664,13,2,1
587,1999,4,213793.35011795547,0.0,3.276623588053006,18.293837056430664,11,2,1
587,1998,8,217907.79143248723,0.0,3.276623588053006,18.293837056430664,10,2,1
588,1993,10,238672.84319914883,0.0,3.3967450922778752,33.75629068689294,52,2,1
588,1999,11,229439.01159851238,0.0,3.3967450922778752,33.75629068689294,58,2,1
588,1991,12,236508.99557889093,0.0,3.3967450922778752,33.75629068689294,50,2,1
588,2002,12,241881.6315193394,1.564281036505744,3.3967450922778752,33.75629068689294,61,2,1
589,2001,12,189307.8920263473,0.0,3.5299493891123057,16.308206008790922,21,2,0
589,1998,6,209946.28372073013,0.0,3.5299493891123057,16.308206008790922,18,2,0
589,1991,9,238455.20680449074,0.0,3.5299493891123057,16.308206008790922,11,2,0
589,2000,2,203356.17536623307,0.0,3.5299493891123057,16.308206008790922,20,2,0
589,1990,6,206271.13735972537,0.0,3.5299493891123057,16.308206008790922,10,2,0
589,1993,7,216513.36367128446,0.0,3.5299493891123057,16.308206008790922,13,2,0
590,1997,8,187611.2944824991,0.0,0.9622851811839667,32.75578208426627,40,1,1
590,1993,9,177502.67238415894,0.0,0.9622851811839667,32.75578208426627,36,1,1
590,2002,5,180367.58126728248,0.5980603556694555,0.9622851811839667,32.75578208426627,45,1,1
591,1994,6,222967.84967587254,0.0,0.7689793620153555,27.62167997318354,4,2,1
591,1998,10,200083.94904178305,0.0,0.7689793620153555,27.62167997318354,8,2,1
591,1992,6,205094.492870612,0.0,0.7689793620153555,27.62167997318354,2,2,1
591,2002,3,190180.0209496843,1.3656070208949382,0.7689793620153555,27.62167997318354,12,2,1
591,1996,8,186367.55102467915,0.0,0.7689793620153555,27.62167997318354,6,2,1
591,1990,2,212250.8012484985,0.0,0.7689793620153555,27.62167997318354,0,2,1
592,1993,7,153871.38459899236,0.0,0.583494103530707,17.59306765794688,3,1,1
592,1992,8,176498.90689511702,0.0,0.583494103530707,17.59306765794688,2,1,1
592,1994,9,184834.60916070815,0.0,0.583494103530707,17.59306765794688,4,1,1
592,2000,10,169730.7070535431,0.6563938393015931,0.583494103530707,17.59306765794688,10,1,1
592,2001,4,160067.69990402745,1.654860549517494,0.583494103530707,17.59306765794688,11,1,1
593,1990,7,164288.3595370307,0.0,1.4128315941885912,19.056226456912373,41,2,1
593,1996,12,165071.87405144115,0.0,1.4128315941885912,19.056226456912373,47,2,1
593,1993,6,165306.79218066757,0.0,1.4128315941885912,19.056226456912373,44,2,1
593,1994,3,160573.8058353281,0.0,1.4128315941885912,19.056226456912373,45,2,1
593,1991,10,178424.28226378275,0.0,1.4128315941885912,19.056226456912373,42,2,1
593,2000,4,146796.2930964209,1.6133893232563363,1.4128315941885912,19.056226456912373,51,2,1
594,1994,6,217729.7661251786,0.0,1.7387222769734882,29.372260520760864,46,4,0
594,1997,2,204934.0753249724,0.0,1.7387222769734882,29.372260520760864,49,4,0
594,1993,9,215347.13455232032,0.0,1.7387222769734882,29.372260520760864,45,4,0
595,1994,6,216025.5604287699,0.0,2.1201193705719588,23.371749543755783,4,4,0
595,1998,5,217040.04011157222,0.0,2.1201193705719588,23.371749543755783,8,4,0
595,1995,6,244731.71954601267,0.0,2.1201193705719588,23.371749543755783,5,4,0
595,1993,12,229275.3717464484,0.0,2.1201193705719588,23.371749543755783,3,4,0
595,2000,7,225067.99423301197,0.0,2.1201193705719588,23.371749543755783,10,4,0
595,1991,3,204936.21218417506,0.0,2.1201193705719588,23.371749543755783,1,4,0
596,1998,3,290940.27678999247,0.0,4.863670668716788,33.904370847589234,42,2,0
596,2002,8,268377.21958668897,0.0,4.863670668716788,33.904370847589234,46,2,0
596,1997,9,264689.7106515242,0.0,4.863670668716788,33.904370847589234,41,2,0
597,2001,1,158133.97684745697,1.4872342349365992,1.7371844212773473,21.285888158852174,59,2,1
597,1995,4,190941.24732067354,0.0,1.7371844212773473,21.285888158852174,53,2,1
597,1996,2,156024.48262554113,0.0,1.7371844212773473,21.285888158852174,54,2,1
597,1990,10,161430.59351371543,0.0,1.7371844212773473,21.285888158852174,48,2,1
598,1992,9,293047.91812055715,0.0,4.990944251469507,32.652563907149045,2,1,0
598,1994,6,309615.8223754551,0.0,4.990944251469507,32.652563907149045,4,1,0
598,1997,2,283494.5661656978,0.0,4.990944251469507,32.652563907149045,7,1,0
598,1991,12,290776.3076937674,0.0,4.990944251469507,32.652563907149045,1,1,0
598,1995,10,291024.0614934356,0.0,4.990944251469507,32.652563907149045,5,1,0
599,1993,2,210665.6101589959,0.0,2.0777631297044947,29.01195460847262,10,1,0
599,1999,9,219615.40579911156,0.0,2.0777631297044947,29.01195460847262,16,1,0
599,2002,4,234427.49047786297,0.0,2.0777631297044947,29.01195460847262,19,1,0
599,1998,2,220543.51053173956,0.0,2.0777631297044947,29.01195460847262,15,1,0
599,1994,12,229835.52279423448,0.0,2.0777631297044947,29.01195460847262,11,1,0
599,1991,2,213714.49261050447,0.0,2.0777631297044947,29.01195460847262,8,1,0
600,2000,5,295166.61904703255,0.0,3.0784444352725875,39.577416574809185,30,2,0
600,1994,3,281613.66053262155,0.0,3.0784444352725875,39.577416574809185,24,2,0
600,1992,2,282178.4395572204,0.0,3.0784444352725875,39.577416574809185,22,2,0
600,2001,4,260489.85332688605,0.0,3.0784444352725875,39.577416574809185,31,2,0
601,1990,12,199261.20061506348,0.0,0.4865086507698567,28.238981456221214,23,3,0
601,2001,8,182295.73993339666,0.0,0.4865086507698567,28.238981456221214,34,3,0
601,1998,2,187597.95250653042,0.0,0.4865086507698567,28.238981456221214,31,3,0
601,1997,3,193180.17611530254,0.0,0.4865086507698567,28.238981456221214,30,3,0
601,2000,10,162931.72186478492,0.0,0.4865086507698567,28.238981456221214,33,3,0
601,2002,8,204757.6484854459,0.0,0.4865086507698567,28.238981456221214,35,3,0
602,1998,9,201054.4793516575,0.0,3.7875818393022866,15.76362703643979,28,2,1
602,2001,2,208971.47533389129,1.3355563409662086,3.7875818393022866,15.76362703643979,31,2,1
602,1992,7,211782.0108343823,0.0,3.7875818393022866,15.76362703643979,22,2,1
602,1997,6,214488.33251656298,0.0,3.7875818393022866,15.76362703643979,27,2,1
603,1992,6,151818.72410439354,0.0,1.791042498544827,11.402505559635667,42,2,0
603,1991,2,142381.0428678738,0.0,1.791042498544827,11.402505559635667,41,2,0
603,1996,4,145911.83332417393,0.0,1.791042498544827,11.402505559635667,46,2,0
603,2000,9,145696.11346217568,0.0,1.791042498544827,11.402505559635667,50,2,0
603,2001,6,144425.16365496334,0.0,1.791042498544827,11.402505559635667,51,2,0
603,2002,1,137586.08902566772,0.0,1.791042498544827,11.402505559635667,52,2,0
604,1997,9,272908.57703213533,0.0,4.753448527475828,35.38022431335327,51,1,1
604,1994,5,256384.6982409603,0.0,4.753448527475828,35.38022431335327,48,1,1
604,2002,9,236558.8519219578,1.4351748429584854,4.753448527475828,35.38022431335327,56,1,1
605,1990,6,260541.79934106712,0.0,3.5539849199386566,30.350997367833497,20,1,1
605,1998,11,238758.13979416137,0.0,3.5539849199386566,30.350997367833497,28,1,1
605,1996,3,254044.44855561494,0.0,3.5539849199386566,30.350997367833497,26,1,1
605,1995,7,252665.76675394396,0.0,3.5539849199386566,30.350997367833497,25,1,1
605,1999,6,236174.90876923938,0.0,3.5539849199386566,30.350997367833497,29,1,1
605,2002,6,232731.83758101944,0.9117446651797956,3.5539849199386566,30.350997367833497,32,1,1
606,1997,5,276875.5504266803,0.0,4.667484193937604,22.63313779231506,8,4,1
606,1996,7,285382.84174956306,0.0,4.667484193937604,22.63313779231506,7,4,1
606,1992,6,296424.146073415,0.0,4.667484193937604,22.63313779231506,3,4,1
607,1993,7,256071.4933349303,0.0,4.601859980518162,24.5694559751198,43,4,1
607,1991,10,264537.72430844844,0.0,4.601859980518162,24.5694559751198,41,4,1
607,1992,5,233811.48596221747,0.0,4.601859980518162,24.5694559751198,42,4,1
607,1990,6,242361.80770531483,0.0,4.601859980518162,24.5694559751198,40,4,1
607,1997,5,249919.4305323788,0.0,4.601859980518162,24.5694559751198,47,4,1
608,1998,7,263026.40376120014,0.0,4.836371049631482,23.401055138326008,49,2,0
608,1992,6,242372.52739863403,0.0,4.836371049631482,23.401055138326008,43,2,0
608,1993,1,235182.0520025313,0.0,4.836371049631482,23.401055138326008,44,2,0
609,1991,4,144734.80624802533,0.0,2.098174345466348,11.788961744146288,49,1,1
609,2002,3,152451.66049435607,0.8899089352014249,2.098174345466348,11.788961744146288,60,1,1
609,1998,11,149031.24930977495,0.0,2.098174345466348,11.788961744146288,56,1,1
609,1995,10,114718.11665071586,0.0,2.098174345466348,11.788961744146288,53,1,1
609,1990,11,130842.17177878605,0.0,2.098174345466348,11.788961744146288,48,1,1
609,1997,2,149222.594475662,0.0,2.098174345466348,11.788961744146288,55,1,1
610,1996,12,179789.16647335663,0.0,0.8270344812973537,25.57114389065206,23,2,0
610,1997,1,191983.62833636667,0.0,0.8270344812973537,25.57114389065206,24,2,0
610,1990,8,178900.82725070725,0.0,0.8270344812973537,25.57114389065206,17,2,0
610,2001,6,172714.81019193004,0.0,0.8270344812973537,25.57114389065206,28,2,0
610,1991,11,201928.00950294553,0.0,0.8270344812973537,25.57114389065206,18,2,0
611,1994,11,260192.52382656964,0.0,3.0017661164639176,38.63498619192199,20,1,0
611,1998,4,256157.8763760795,0.0,3.0017661164639176,38.63498619192199,24,1,0
611,2001,10,260855.04107238853,0.0,3.0017661164639176,38.63498619192199,27,1,0
611,1990,1,270264.578401295,0.0,3.0017661164639176,38.63498619192199,16,1,0
611,1992,12,263044.03587424784,0.0,3.0017661164639176,38.63498619192199,18,1,0
611,1996,10,267594.9507588183,0.0,3.0017661164639176,38.63498619192199,22,1,0
612,1998,3,273978.1277995029,0.0,4.696745451576002,38.89772459201495,46,1,0
612,2000,8,281749.869123768,0.0,4.696745451576002,38.89772459201495,48,1,0
612,1999,10,273245.34971857816,0.0,4.696745451576002,38.89772459201495,47,1,0
612,1993,2,296537.66100935434,0.0,4.696745451576002,38.89772459201495,41,1,0
612,1995,5,276326.4205852537,0.0,4.696745451576002,38.89772459201495,43,1,0
613,2002,11,157385.85360295954,0.0,3.0796563411076803,10.45751141516878,54,2,0
613,1993,5,164712.6464208141,0.0,3.0796563411076803,10.45751141516878,45,2,0
613,1997,8,158664.62886918825,0.0,3.0796563411076803,10.45751141516878,49,2,0
613,1991,11,164965.3609047917,0.0,3.0796563411076803,10.45751141516878,43,2,0
613,1995,8,162094.49950475377,0.0,3.0796563411076803,10.45751141516878,47,2,0
614,1993,5,228750.25082206013,0.0,4.94563956267801,17.920751766987905,37,2,1
614,1995,5,236305.57089556198,0.0,4.94563956267801,17.920751766987905,39,2,1
614,1990,2,220249.0173632085,0.0,4.94563956267801,17.920751766987905,34,2,1
614,1996,8,221284.98768713162,0.0,4.94563956267801,17.920751766987905,40,2,1
614,2000,10,222439.33883060538,0.8417846031762983,4.94563956267801,17.920751766987905,44,2,1
614,1994,1,229535.18451240013,0.0,4.94563956267801,17.920751766987905,38,2,1
615,1990,3,228544.03972311542,0.0,2.2049094200857784,28.81391891744161,2,1,1
615,1991,6,243217.4594815088,0.0,2.2049094200857784,28.81391891744161,3,1,1
615,1996,2,238226.04954298027,0.0,2.2049094200857784,28.81391891744161,8,1,1
616,1998,6,221378.28287097113,0.0,4.58416031282032,17.759471038383257,42,2,0
616,1996,2,215507.51699479832,0.0,4.58416031282032,17.759471038383257,40,2,0
616,1992,12,214940.55051664996,0.0,4.58416031282032,17.759471038383257,36,2,0
616,1990,1,222389.8808203067,0.0,4.58416031282032,17.759471038383257,34,2,0
616,2000,9,215559.51941661013,0.0,4.58416031282032,17.759471038383257,44,2,0
616,1991,11,249950.17552514558,0.0,4.58416031282032,17.759471038383257,35,2,0
617,1992,11,221538.2736346294,0.0,2.0785244693638942,30.451014727484015,17,1,1
617,1991,1,233866.5691630343,0.0,2.0785244693638942,30.451014727484015,16,1,1
617,2002,6,216349.3652609669,0.9017864710407444,2.0785244693638942,30.451014727484015,27,1,1
617,1994,1,206657.27638260182,0.0,2.0785244693638942,30.451014727484015,19,1,1
618,1998,8,204984.85997111682,0.0,2.6072543125091316,24.460544735865582,40,2,1
618,1999,11,185830.18213142146,0.0,2.6072543125091316,24.460544735865582,41,2,1
618,1995,8,230969.88847894748,0.0,2.6072543125091316,24.460544735865582,37,2,1
619,1992,11,175326.91870401474,0.0,1.5375123208348391,18.822853711781608,34,3,0
619,1993,3,161572.8437925981,0.0,1.5375123208348391,18.822853711781608,35,3,0
619,1995,2,175781.76638733214,0.0,1.5375123208348391,18.822853711781608,37,3,0
619,1991,7,184698.41862962733,0.0,1.5375123208348391,18.822853711781608,33,3,0
620,1991,10,264283.9343336672,0.0,4.542403672631542,20.233079911655153,14,4,0
620,2002,3,245320.35860801028,0.0,4.542403672631542,20.233079911655153,25,4,0
620,2000,3,243567.66781970943,0.0,4.542403672631542,20.233079911655153,23,4,0
620,1993,12,247873.8159539404,0.0,4.542403672631542,20.233079911655153,16,4,0
620,1994,8,255255.11179373116,0.0,4.542403672631542,20.233079911655153,17,4,0
621,2002,1,118619.72323869735,0.0,1.170978358171531,12.833120043769187,44,1,0
621,1995,1,122722.20734327554,0.0,1.170978358171531,12.833120043769187,37,1,0
621,2001,9,143216.78153937205,0.0,1.170978358171531,12.833120043769187,43,1,0
621,1991,3,145432.926053743,0.0,1.170978358171531,12.833120043769187,33,1,0
621,1992,4,147928.56931741015,0.0,1.170978358171531,12.833120043769187,34,1,0
622,1995,3,228179.9550687668,0.0,4.195627589242557,19.373825276475316,38,4,1
622,1993,1,225015.51424159657,0.0,4.195627589242557,19.373825276475316,36,4,1
622,1994,2,232902.6772141644,0.0,4.195627589242557,19.373825276475316,37,4,1
622,1990,4,227162.46698458723,0.0,4.195627589242557,19.373825276475316,33,4,1
622,1997,12,225239.27482325712,0.0,4.195627589242557,19.373825276475316,40,4,1
623,1994,9,300117.4223421617,0.0,4.90666727322567,33.35193365235047,16,3,1
623,2000,9,276938.781771889,1.0731692464873859,4.90666727322567,33.35193365235047,22,3,1
623,2002,7,293397.85098108725,1.9666884739248438,4.90666727322567,33.35193365235047,24,3,1
623,1990,9,300244.41223724873,0.0,4.90666727322567,33.35193365235047,12,3,1
623,1996,1,300101.8263388474,0.0,4.90666727322567,33.35193365235047,18,3,1
624,1994,11,261548.21432214705,0.0,3.634764691249855,27.72758389157115,35,4,0
624,1993,10,251958.83552949704,0.0,3.634764691249855,27.72758389157115,34,4,0
624,1992,12,262217.2297614056,0.0,3.634764691249855,27.72758389157115,33,4,0
625,1996,5,189200.37754056652,0.0,0.8987629633670124,19.505898245583033,8,2,0
625,2001,4,179048.5412593273,0.0,0.8987629633670124,19.505898245583033,13,2,0
625,2002,8,178500.02281785157,0.0,0.8987629633670124,19.505898245583033,14,2,0
625,1992,5,206594.24415602293,0.0,0.8987629633670124,19.505898245583033,4,2,0
625,1999,10,174610.09520338717,0.0,0.8987629633670124,19.505898245583033,11,2,0
625,2000,11,187216.7807093976,0.0,0.8987629633670124,19.505898245583033,12,2,0
626,1997,2,171102.40521828926,0.0,2.6011308317914037,14.94720388540927,44,2,1
626,1990,4,171525.6229112085,0.0,2.6011308317914037,14.94720388540927,37,2,1
626,1993,3,151889.02148584952,0.0,2.6011308317914037,14.94720388540927,40,2,1
626,1994,5,188270.0899890899,0.0,2.6011308317914037,14.94720388540927,41,2,1
626,1995,7,181220.53701973738,0.0,2.6011308317914037,14.94720388540927,42,2,1
626,1999,2,170883.92033869427,0.0,2.6011308317914037,14.94720388540927,46,2,1
627,2002,7,152169.46104162955,0.952912455406181,0.6645921919482668,25.686528749461825,50,2,1
627,1992,8,168170.91992515948,0.0,0.6645921919482668,25.686528749461825,40,2,1
627,1999,9,158888.66205878797,0.0,0.6645921919482668,25.686528749461825,47,2,1
627,2001,7,142889.7716460012,0.8170456196804733,0.6645921919482668,25.686528749461825,49,2,1
627,1995,10,166186.9668624637,0.0,0.6645921919482668,25.686528749461825,43,2,1
628,2002,4,251072.65473884132,0.0,4.614487309449255,28.07000391442994,45,2,0
628,1990,11,274244.60234485747,0.0,4.614487309449255,28.07000391442994,33,2,0
628,1992,12,258617.7021295693,0.0,4.614487309449255,28.07000391442994,35,2,0
629,1999,5,249424.13175651635,0.0,4.577257443985768,29.32477857380193,46,3,0
629,1997,4,269231.7064295568,0.0,4.577257443985768,29.32477857380193,44,3,0
629,2001,2,245167.11034200143,0.0,4.577257443985768,29.32477857380193,48,3,0
629,2000,6,251948.8385348393,0.0,4.577257443985768,29.32477857380193,47,3,0
630,2002,3,157540.6893612564,1.968171494265726,0.2607901514558185,22.406546777046643,22,2,1
630,1993,11,169323.09218443139,0.0,0.2607901514558185,22.406546777046643,13,2,1
630,1998,4,176651.88032737264,0.0,0.2607901514558185,22.406546777046643,18,2,1
630,1992,9,165055.84716557906,0.0,0.2607901514558185,22.406546777046643,12,2,1
630,1996,2,156454.7206641348,0.0,0.2607901514558185,22.406546777046643,16,2,1
630,1990,3,169679.30188399015,0.0,0.2607901514558185,22.406546777046643,10,2,1
631,1991,8,200880.85219959382,0.0,1.567731692073213,28.160651544424887,38,2,1
631,1990,12,200609.0206507244,0.0,1.567731692073213,28.160651544424887,37,2,1
631,1999,6,179290.2468944796,0.0,1.567731692073213,28.160651544424887,46,2,1
631,1998,4,196279.39777746808,0.0,1.567731692073213,28.160651544424887,45,2,1
632,1997,4,228566.74890279598,0.0,4.777563043623622,16.836250452189205,52,4,1
632,2000,8,203053.7611258903,0.7922160493548882,4.777563043623622,16.836250452189205,55,4,1
632,1993,5,210388.12119829224,0.0,4.777563043623622,16.836250452189205,48,4,1
632,1991,6,240353.93703803112,0.0,4.777563043623622,16.836250452189205,46,4,1
633,2002,2,233391.5133663595,1.8284121488442557,4.852134355479722,12.547851559076875,32,3,1
633,1995,11,235447.6845614352,0.0,4.852134355479722,12.547851559076875,25,3,1
633,1990,1,218630.58993587902,0.0,4.852134355479722,12.547851559076875,20,3,1
634,1997,4,213106.69917223247,0.0,4.403632217189686,13.205792064721168,12,1,1
634,1995,5,230522.13828583658,0.0,4.403632217189686,13.205792064721168,10,1,1
634,2000,10,204535.9354053679,1.5371793310031954,4.403632217189686,13.205792064721168,15,1,1
634,1994,8,221276.99877410644,0.0,4.403632217189686,13.205792064721168,9,1,1
634,1996,4,229619.11195488978,0.0,4.403632217189686,13.205792064721168,11,1,1
634,1991,7,222129.90367557338,0.0,4.403632217189686,13.205792064721168,6,1,1
635,1995,3,183550.9445454725,0.0,3.021056687579681,17.474434171298245,39,1,0
635,1990,8,189086.2898693396,0.0,3.021056687579681,17.474434171298245,34,1,0
635,2000,1,186715.03168931502,0.0,3.021056687579681,17.474434171298245,44,1,0
636,2002,7,264128.9050680415,0.0,3.38263076586834,35.11463035304016,24,1,0
636,1998,1,264216.5023227804,0.0,3.38263076586834,35.11463035304016,20,1,0
636,1992,7,261436.92068012935,0.0,3.38263076586834,35.11463035304016,14,1,0
636,1991,3,263583.2342516472,0.0,3.38263076586834,35.11463035304016,13,1,0
636,2000,4,262091.70395385334,0.0,3.38263076586834,35.11463035304016,22,1,0
636,1996,6,261652.1251041308,0.0,3.38263076586834,35.11463035304016,18,1,0
637,1996,3,272257.24194415583,0.0,3.3124058495912116,39.465870851247416,17,1,1
637,1990,8,288526.35327865434,0.0,3.3124058495912116,39.465870851247416,11,1,1
637,1999,7,288611.1366278782,0.0,3.3124058495912116,39.465870851247416,20,1,1
637,1992,1,262181.14399397175,0.0,3.3124058495912116,39.465870851247416,13,1,1
637,1993,4,292505.0085802971,0.0,3.3124058495912116,39.465870851247416,14,1,1
638,2000,10,157945.91810595558,0.0,1.2422126856406137,12.929823888771548,41,4,0
638,2001,9,159639.65688183546,0.0,1.2422126856406137,12.929823888771548,42,4,0
638,1993,12,159969.3840228786,0.0,1.2422126856406137,12.929823888771548,34,4,0
638,1991,2,147045.32736368792,0.0,1.2422126856406137,12.929823888771548,32,4,0
639,1990,5,132355.36168419413,0.0,0.7332235825524697,13.870642571703852,43,1,1
639,1999,12,111130.2570773916,0.0,0.7332235825524697,13.870642571703852,52,1,1
639,1995,10,130164.61086526683,0.0,0.7332235825524697,13.870642571703852,48,1,1
639,1991,1,117123.88077147258,0.0,0.7332235825524697,13.870642571703852,44,1,1
640,1993,9,195505.33762688865,0.0,2.4861637475489475,11.929185251610912,7,4,1
640,1994,9,186511.62529704176,0.0,2.4861637475489475,11.929185251610912,8,4,1
640,2002,10,186521.21263538935,0.7191463766797548,2.4861637475489475,11.929185251610912,16,4,1
640,1995,6,206379.68249641117,0.0,2.4861637475489475,11.929185251610912,9,4,1
641,2002,7,298931.88712731766,0.0,3.653356834043456,39.965132837642045,30,3,0
641,2001,9,272281.77566789713,0.0,3.653356834043456,39.965132837642045,29,3,0
641,1995,9,286500.6838313176,0.0,3.653356834043456,39.965132837642045,23,3,0
642,1998,11,174692.32442262286,0.0,2.496204592216938,17.676059217279274,15,2,1
642,1990,7,191146.7266906766,0.0,2.496204592216938,17.676059217279274,7,2,1
642,1993,11,193395.8996864663,0.0,2.496204592216938,17.676059217279274,10,2,1
643,1998,4,202250.68704076594,0.0,1.5951315692537997,35.32097049257524,50,3,0
643,1996,7,223897.57536285822,0.0,1.5951315692537997,35.32097049257524,48,3,0
643,1999,10,206977.37501874063,0.0,1.5951315692537997,35.32097049257524,51,3,0
644,1991,7,267003.6305474732,0.0,3.4303946134942325,36.86312156500945,34,4,0
644,1996,7,258044.21313441967,0.0,3.4303946134942325,36.86312156500945,39,4,0
644,1999,8,280560.4594268341,0.0,3.4303946134942325,36.86312156500945,42,4,0
644,1995,1,264987.8959282648,0.0,3.4303946134942325,36.86312156500945,38,4,0
645,2001,5,199164.9248371441,1.3167839463924182,2.5735967069867938,22.728322323979363,41,4,1
645,1994,8,205958.35925888654,0.0,2.5735967069867938,22.728322323979363,34,4,1
645,2002,12,206206.29894566684,1.6389953462580522,2.5735967069867938,22.728322323979363,42,4,1
646,1998,5,238244.0757268187,0.0,2.1524720121954584,35.347661917812914,44,4,1
646,2002,3,223298.65448013027,1.526100053322462,2.1524720121954584,35.347661917812914,48,4,1
646,1991,6,240540.01284372152,0.0,2.1524720121954584,35.347661917812914,37,4,1
646,1992,8,234696.5860424994,0.0,2.1524720121954584,35.347661917812914,38,4,1
646,1997,7,222060.72252759905,0.0,2.1524720121954584,35.347661917812914,43,4,1
647,1995,2,195305.7520079633,0.0,2.1011469042913102,25.82454523856856,54,4,1
647,1999,4,188487.47505871535,0.0,2.1011469042913102,25.82454523856856,58,4,1
647,1994,4,198788.9694357958,0.0,2.1011469042913102,25.82454523856856,53,4,1
647,2002,12,197114.13074368486,1.2994974228374907,2.1011469042913102,25.82454523856856,61,4,1
647,1998,7,206564.31897893475,0.0,2.1011469042913102,25.82454523856856,57,4,1
648,1991,4,214555.33011690405,0.0,3.2611907471716735,30.85435202278989,50,1,1
648,1999,6,214809.53586040981,0.0,3.2611907471716735,30.85435202278989,58,1,1
648,1990,11,238145.27502700762,0.0,3.2611907471716735,30.85435202278989,49,1,1
648,2002,2,205113.36816128192,1.1747963098052452,3.2611907471716735,30.85435202278989,61,1,1
648,1994,8,213270.95517222432,0.0,3.2611907471716735,30.85435202278989,53,1,1
649,2000,1,201329.57897844346,1.0041955346102847,0.5332233197013992,28.64156196285631,14,4,1
649,1992,5,222450.1989479865,0.0,0.5332233197013992,28.64156196285631,6,4,1
649,1990,10,229162.45305841247,0.0,0.5332233197013992,28.64156196285631,4,4,1
650,1996,4,206674.01470559667,0.0,2.7023205003859396,19.557383594975164,17,4,0
650,2000,6,221936.37184506597,0.0,2.7023205003859396,19.557383594975164,21,4,0
650,1990,9,224590.57646214878,0.0,2.7023205003859396,19.557383594975164,11,4,0
650,1991,1,221115.69785168936,0.0,2.7023205003859396,19.557383594975164,12,4,0
650,1998,3,218567.75659918398,0.0,2.7023205003859396,19.557383594975164,19,4,0
650,1992,5,221828.15617728914,0.0,2.7023205003859396,19.557383594975164,13,4,0
651,1991,11,258339.6515472084,0.0,4.863054843801089,22.32882348756781,25,3,0
651,2002,6,266099.8921449375,0.0,4.863054843801089,22.32882348756781,36,3,0
651,2001,1,244103.54847396136,0.0,4.863054843801089,22.32882348756781,35,3,0
651,1999,1,257714.6558130911,0.0,4.863054843801089,22.32882348756781,33,3,0
651,2000,5,237075.69449550472,0.0,4.863054843801089,22.32882348756781,34,3,0
651,1990,8,267951.42830027634,0.0,4.863054843801089,22.32882348756781,24,3,0
652,1996,6,223056.07226206936,0.0,1.475388938117337,25.160673295904147,13,4,0
652,1999,1,199640.40736073136,0.0,1.475388938117337,25.160673295904147,16,4,0
652,2001,10,213570.2269945302,0.0,1.475388938117337,25.160673295904147,18,4,0
652,1991,7,216081.9627601814,0.0,1.475388938117337,25.160673295904147,8,4,0
652,1994,5,214829.1464507202,0.0,1.475388938117337,25.160673295904147,11,4,0
652,1990,7,230693.3319460405,0.0,1.475388938117337,25.160673295904147,7,4,0
653,1998,6,272583.6856328875,0.0,3.8454842308376507,33.77781322955056,8,2,1
653,1996,7,280803.56980978156,0.0,3.8454842308376507,33.77781322955056,6,2,1
653,1999,2,289516.2585625208,0.0,3.8454842308376507,33.77781322955056,9,2,1
653,1994,4,290822.6421288452,0.0,3.8454842308376507,33.77781322955056,4,2,1
653,1997,3,287538.1503458114,0.0,3.8454842308376507,33.77781322955056,7,2,1
654,1996,1,204714.38567683642,0.0,2.330705924276162,12.572984116488664,6,3,1
654,1997,6,195017.6619923874,0.0,2.330705924276162,12.572984116488664,7,3,1
654,2002,11,189429.95070677393,0.54996809433693,2.330705924276162,12.572984116488664,12,3,1
654,1994,4,191015.3289500269,0.0,2.330705924276162,12.572984116488664,4,3,1
654,2001,1,190784.39407531888,0.9125342467197642,2.330705924276162,12.572984116488664,11,3,1
654,1999,12,212777.08606003868,0.0,2.330705924276162,12.572984116488664,9,3,1
655,1994,5,198427.8921907848,0.0,0.5026894225077746,34.3052906744321,50,4,1
655,2001,7,181427.85848551375,1.5941508351712121,0.5026894225077746,34.3052906744321,57,4,1
655,1998,11,189135.72224387646,0.0,0.5026894225077746,34.3052906744321,54,4,1
655,1990,5,172406.51155117026,0.0,0.5026894225077746,34.3052906744321,46,4,1
656,1991,7,268054.66565708996,0.0,3.06447757827151,37.872965820757514,3,2,1
656,1992,10,275341.85656200344,0.0,3.06447757827151,37.872965820757514,4,2,1
656,1999,10,252631.10782430845,0.0,3.06447757827151,37.872965820757514,11,2,1
656,1997,4,271966.07735929254,0.0,3.06447757827151,37.872965820757514,9,2,1
656,2000,7,267432.6393780861,0.7795170008955272,3.06447757827151,37.872965820757514,12,2,1
